School Name,Program Code,Program Name,Fellowships,fellowship hours,other awards,other award hours,stipends,stipend hours,tuition scholarships
Communication,MF5377,Communication Media Arts,,,"4,211.00 ",,"6,000.00 ",18,"4,094.00 "
Communication,PH5361,COMS--Health Communication,,,215.00 ,,"8,110.00 ",9,"4,094.00 "
Communication,PH5307,Mass Comm-Media Arts & Studies,,,"4,211.00 ",,"7,500.00 ",15,"4,094.00 "
Communication,PH5361,COMS--Health Communication,,,"4,211.00 ",,"8,110.00 ",18,"4,094.00 "
Communication,MF5377,Communication Media Arts,,,215.00 ,,"6,000.00 ",18,"4,094.00 "
Communication,PH5307,Mass Comm-Media Arts & Studies,,,215.00 ,,"7,500.00 ",15,"4,094.00 "
Communication,MF5377,Communication Media Arts,,,215.00 ,,"6,000.00 ",18,"4,094.00 "
Communication,PH5307,Mass Comm-Media Arts & Studies,,,215.00 ,,"7,500.00 ",15,"4,094.00 "
Communication,MA6926,Photography,,,215.00 ,,"6,000.00 ",20,"4,094.00 "
Communication,MF5377,Communication Media Arts,,,215.00 ,,"6,000.00 ",18,"4,094.00 "
Communication,MA6926,Photography,,,215.00 ,,"4,500.00 ",15,"4,094.00 "
Communication,MA6926,Photography,,,215.00 ,,"4,500.00 ",15,"4,094.00 "
Communication,PH5308,Mass Communication--Journalism,,,"4,211.00 ",,"10,000.00 ",15,"4,094.00 "
Communication,MI5366,Info and Telecom Systems,,,215.00 ,,975.00 ,5,"3,119.00 "
Communication,MF5377,Communication Media Arts,,,"4,211.00 ",,"6,000.00 ",18,"4,094.00 "
Communication,MS6931,Journalism,,,224.00 ,,"6,000.00 ",15,"4,094.00 "
Communication,PH5360,COMS--Rhetoric/Public Culture,,,215.00 ,,"8,110.00 ",18,"4,094.00 "
Communication,MS6931,Journalism,,,215.00 ,,"6,000.00 ",15,"4,094.00 "
Communication,MS6931,Journalism,,,215.00 ,,"6,000.00 ",15,"4,094.00 "
Communication,PH5307,Mass Comm-Media Arts & Studies,,,"4,211.00 ",,"7,500.00 ",15,"4,094.00 "
Communication,MS6931,Journalism,,,215.00 ,,"6,750.00 ",20,"4,094.00 "
Communication,MS6931,Journalism,,,215.00 ,,"6,500.00 ",15,"4,094.00 "
Communication,PH5308,Mass Communication--Journalism,"3,750.00 ",,"4,211.00 ",,"8,750.00 ",15,"4,094.00 "
Communication,MF5377,Communication Media Arts,,,"4,211.00 ",,"6,000.00 ",18,"4,094.00 "
Communication,PH5361,COMS--Health Communication,,,"4,211.00 ",,"8,110.00 ",9,"4,094.00 "
Communication,PH5361,COMS--Health Communication,,,"4,211.00 ",,"8,110.00 ",18,"4,094.00 "
Communication,MI5366,Info and Telecom Systems,,,"4,211.00 ",,975.00 ,5,"3,119.00 "
Communication,PH5307,Mass Comm-Media Arts & Studies,,,"4,211.00 ",,"7,500.00 ",15,"4,094.00 "
Communication,PH5307,Mass Comm-Media Arts & Studies,,,"4,211.00 ",,"7,500.00 ",15,"4,094.00 "
Communication,PH5307,Mass Comm-Media Arts & Studies,,,"4,211.00 ",,"7,500.00 ",15,"4,094.00 "
Communication,MS6931,Journalism,"6,000.00 ",,,,,,
Communication,PH5307,Mass Comm-Media Arts & Studies,,,,,500.00 ,5,
Communication,MI5366,Info and Telecom Systems,,,"4,211.00 ",,975.00 ,5,"3,119.00 "
Communication,PH5360,COMS--Rhetoric/Public Culture,,,"4,211.00 ",,"8,110.00 ",18,"4,094.00 "
Communication,PH5360,COMS--Rhetoric/Public Culture,,,"4,211.00 ",,"8,110.00 ",18,"4,094.00 "
Communication,PH5308,Mass Communication--Journalism,"3,750.00 ",,"4,211.00 ",,"8,750.00 ",8,"4,094.00 "
Communication,PH5362,COMS--Relating and Organizing,,,"4,211.00 ",,"8,110.00 ",18,"4,094.00 "
Communication,PH5362,COMS--Relating and Organizing,"2,000.00 ",,"4,211.00 ",,"8,110.00 ",18,"4,094.00 "
Communication,MF5377,Communication Media Arts,,,"4,211.00 ",,"6,000.00 ",18,"4,094.00 "
Communication,PH5307,Mass Comm-Media Arts & Studies,,,"4,211.00 ",,"7,500.00 ",15,"4,094.00 "
Communication,MF5377,Communication Media Arts,,,"4,211.00 ",,"6,000.00 ",18,"4,094.00 "
Communication,PH5361,COMS--Health Communication,,,"4,211.00 ",,"8,110.00 ",18,"4,094.00 "
Communication,MS6931,Journalism,,,215.00 ,,"6,750.00 ",20,"4,094.00 "
Communication,PH5362,COMS--Relating and Organizing,,,215.00 ,,"8,110.00 ",18,"4,094.00 "
Communication,MI5366,Info and Telecom Systems,,,"4,211.00 ",,975.00 ,5,"3,119.00 "
Communication,PH5307,Mass Comm-Media Arts & Studies,,,"4,211.00 ",,"7,500.00 ",15,"4,094.00 "
Communication,MF5377,Communication Media Arts,,,"4,211.00 ",,"6,000.00 ",18,"4,094.00 "
Communication,PH5361,COMS--Health Communication,,,"4,211.00 ",,"8,110.00 ",18,"4,094.00 "
Communication,PH5362,COMS--Relating and Organizing,,,"4,211.00 ",,"8,110.00 ",9,"4,094.00 "
Communication,PH5308,Mass Communication--Journalism,,,"4,211.00 ",,"10,000.00 ",15,"4,094.00 "
Communication,PH5361,COMS--Health Communication,,,"4,211.00 ",,"8,110.00 ",9,"4,094.00 "
Communication,PH5362,COMS--Relating and Organizing,,,"4,211.00 ",,"8,110.00 ",18,"4,094.00 "
Communication,PH5360,COMS--Rhetoric/Public Culture,,,"4,211.00 ",,"8,110.00 ",18,"4,094.00 "
Communication,PH5360,COMS--Rhetoric/Public Culture,,,215.00 ,,"8,110.00 ",18,"4,094.00 "
Communication,PH5361,COMS--Health Communication,,,"4,211.00 ",,"8,110.00 ",18,"4,094.00 "
Communication,PH5307,Mass Comm-Media Arts & Studies,,,"4,211.00 ",,"9,100.00 ",15,"4,094.00 "
Communication,MF5377,Communication Media Arts,,,"4,211.00 ",,"6,000.00 ",18,"4,094.00 "
Communication,MI5366,Info and Telecom Systems,,,"4,211.00 ",,"6,000.00 ",20,"4,094.00 "
Communication,PH5307,Mass Comm-Media Arts & Studies,"7,000.00 ",,,,,,
Communication,MI5366,Info and Telecom Systems,,,"4,211.00 ",,975.00 ,5,"3,119.00 "
Communication,MI5366,Info and Telecom Systems,,,"4,211.00 ",,975.00 ,5,"3,119.00 "
Communication,PH5362,COMS--Relating and Organizing,,,"4,211.00 ",,"8,110.00 ",9,"4,094.00 "
Communication,PH5360,COMS--Rhetoric/Public Culture,,,"4,211.00 ",,"8,110.00 ",9,"4,094.00 "
Communication,MI5366,Info and Telecom Systems,,,"4,211.00 ",,975.00 ,5,"3,119.00 "
Communication,MS6931,Journalism,"6,000.00 ",,,,,,
Communication,PH5360,COMS--Rhetoric/Public Culture,,,"4,211.00 ",,"8,110.00 ",18,"4,094.00 "
Communication,PH5360,COMS--Rhetoric/Public Culture,,,"4,211.00 ",,"8,110.00 ",18,"4,094.00 "
Communication,PH5362,COMS--Relating and Organizing,,,"4,211.00 ",,"8,110.00 ",9,"4,094.00 "
Communication,PH5308,Mass Communication--Journalism,"3,750.00 ",,"4,211.00 ",,"8,750.00 ",15,"4,094.00 "
Communication,PH5362,COMS--Relating and Organizing,,,"4,211.00 ",,"8,110.00 ",18,"4,094.00 "
Communication,PH5362,COMS--Relating and Organizing,,,"4,211.00 ",,"8,110.00 ",9,"4,094.00 "
Communication,PH5361,COMS--Health Communication,,,215.00 ,,"8,110.00 ",18,"4,094.00 "
Communication,MI5366,Info and Telecom Systems,,,"4,211.00 ",,975.00 ,5,"3,119.00 "
Communication,MA5315,Media Arts & Studies,,,"4,211.00 ",,"6,000.00 ",15,"4,094.00 "
Communication,MI5366,Info and Telecom Systems,,,"4,211.00 ",,975.00 ,5,"3,119.00 "
Communication,MA6926,Photography,,,"4,211.00 ",,"7,000.00 ",15,"4,094.00 "
Communication,MA6926,Photography,,,215.00 ,,"4,500.00 ",15,"4,094.00 "
Communication,MA6926,Photography,,,"4,211.00 ",,"8,000.00 ",20,"4,094.00 "
Communication,MS6931,Journalism,,,"4,211.00 ",,"6,000.00 ",15,"4,094.00 "
Communication,MS6931,Journalism,"6,000.00 ",,"4,211.00 ",,,,"4,094.00 "
Communication,MA6926,Photography,,,215.00 ,,"7,665.00 ",18,"4,094.00 "
Communication,MF5377,Communication Media Arts,,,215.00 ,,"6,000.00 ",18,"4,094.00 "
Communication,PH5307,Mass Comm-Media Arts & Studies,,,"4,211.00 ",,"7,500.00 ",15,"4,094.00 "
Communication,MF5377,Communication Media Arts,,,"4,211.00 ",,"6,000.00 ",18,"4,094.00 "
Communication,MA6926,Photography,,,"4,211.00 ",,"3,900.00 ",15,"4,094.00 "
Communication,MA6926,Photography,,,"4,211.00 ",,"3,900.00 ",20,"4,094.00 "
Communication,MI5366,Info and Telecom Systems,,,"4,211.00 ",,975.00 ,5,"3,119.00 "
Communication,PH5362,COMS--Relating and Organizing,,,"4,211.00 ",,"8,110.00 ",18,"4,094.00 "
Communication,PH5361,COMS--Health Communication,,,"4,211.00 ",,"8,110.00 ",18,"4,094.00 "
Communication,MS6931,Journalism,,,"4,211.00 ",,,,"4,094.00 "
Communication,MS6931,Journalism,,,"4,211.00 ",,,,"4,094.00 "
Communication,MS6931,Journalism,,,"4,211.00 ",,,,"4,094.00 "
Communication,MS6931,Journalism,,,"4,211.00 ",,,,"4,094.00 "
Communication,MS6931,Journalism,,,"4,211.00 ",,,,"4,094.00 "
Communication,PH5360,COMS--Rhetoric/Public Culture,,,"4,211.00 ",,"8,110.00 ",18,"4,094.00 "
Communication,MA6926,Photography,,,"4,211.00 ",,"5,558.00 ",15,"4,094.00 "
Communication,PH5362,COMS--Relating and Organizing,,,"4,211.00 ",,"8,110.00 ",18,"4,094.00 "
Communication,PH5362,COMS--Relating and Organizing,,,"4,211.00 ",,"8,110.00 ",18,"4,094.00 "
Communication,MA6926,Photography,,,"4,211.00 ",,"5,768.00 ",20,"4,094.00 "
Communication,MA6926,Photography,,,"4,211.00 ",,975.00 ,5,"3,119.00 "
Communication,MA6926,Photography,,,215.00 ,,975.00 ,5,"3,119.00 "
Communication,MA6926,Photography,,,"4,211.00 ",,"3,900.00 ",20,"4,094.00 "
Communication,PH5361,COMS--Health Communication,,,"5,211.00 ",,"9,600.00 ",18,"4,094.00 "
Communication,PH5360,COMS--Rhetoric/Public Culture,,,"5,211.00 ",,"9,600.00 ",18,"4,094.00 "
Communication,PH5361,COMS--Health Communication,,,"5,211.00 ",,"9,600.00 ",18,"4,094.00 "
Communication,PH5360,COMS--Rhetoric/Public Culture,,,"5,211.00 ",,"9,600.00 ",18,"4,094.00 "
Education,PH6269,Curriculum and Instruction,,,215.00 ,,"7,750.00 ",20,"4,094.00 "
Education,PH6269,Curriculum and Instruction,,,215.00 ,,"7,750.00 ",20,"4,094.00 "
Education,ME6236,Mild-Moderate Education Needs,"9,150.00 ",,,,,,
Education,PH6276,Higher Education,,,215.00 ,,,,"4,094.00 "
Education,ND6272,Education Administration,,,"2,032.00 ",,,,
Education,ME6274,School Counseling,,,"2,041.00 ",,,,
Education,ED6272,Education Administration,,,"2,332.00 ",,,,
Education,ME6324,CMH/Clinical Rehab Counsel,,,215.00 ,,975.00 ,5,"3,119.00 "
Education,PH6277,Ed Research and Evaluation,,,215.00 ,,"6,750.00 ",20,"4,094.00 "
Education,PH6856,Science Education,,,215.00 ,,"7,750.00 ",20,"4,094.00 "
Education,ME6873,Mid Child Lic Lang Arts & SS,,,215.00 ,,975.00 ,5,"3,119.00 "
Education,ED6272,Education Administration,,,"3,498.00 ",,,,
Education,ED6272,Education Administration,,,"4,211.00 ",,"7,750.00 ",20,"4,094.00 "
Education,PH6276,Higher Education,,,215.00 ,,,,"4,094.00 "
Education,ME6278,Clinical Mental Health Counsel,,,215.00 ,,975.00 ,5,"3,119.00 "
Education,ED6272,Education Administration,,,215.00 ,,975.00 ,5,"3,119.00 "
Education,PH6277,Ed Research and Evaluation,,,"4,624.00 ",,"7,850.00 ",20,"4,094.00 "
Education,PH6265,Counselor Education,,,"4,211.00 ",,"7,750.00 ",20,"4,094.00 "
Education,ED6272,Education Administration,,,215.00 ,,975.00 ,5,"3,119.00 "
Education,PH6225,Instructional Tech,,,"4,211.00 ",,"7,750.00 ",20,"4,094.00 "
Education,ME6236,Mild-Moderate Education Needs,"9,150.00 ",,,,,,
Education,ME6841,Reading Education,,,"3,498.00 ",,,,
Education,PH6269,Curriculum and Instruction,,,215.00 ,,"7,750.00 ",20,"4,094.00 "
Education,PH6269,Curriculum and Instruction,,,,,"6,500.00 ",15,
Education,PH6225,Instructional Tech,,,215.00 ,,975.00 ,5,"3,119.00 "
Education,ME6272,Education Administration,,,,,"1,500.00 ",0,
Education,ME6275,College Student Personnel,,,215.00 ,,"6,750.00 ",20,"4,094.00 "
Education,PH6245,Math Education,,,215.00 ,,"7,750.00 ",20,"4,094.00 "
Education,ME6275,College Student Personnel,,,215.00 ,,"6,125.00 ",20,"4,094.00 "
Education,ME6269,Curriculum & Instruction,,,"1,533.00 ",,,,
Education,ME6275,College Student Personnel,,,215.00 ,,"6,000.00 ",20,"4,094.00 "
Education,PH6276,Higher Education,,,,,"7,750.00 ",15,
Education,PH6225,Instructional Tech,,,,,"7,750.00 ",20,
Education,PH6225,Instructional Tech,,,"4,211.00 ",,"4,688.00 ",20,"4,094.00 "
Education,PH6225,Instructional Tech,,,"4,211.00 ",,"7,750.00 ",20,"4,094.00 "
Education,MS8141,Coaching Education,,,628.00 ,,"3,900.00 ",20,"4,094.00 "
Education,ME6275,College Student Personnel,,,215.00 ,,"6,750.00 ",20,"4,094.00 "
Education,PH6276,Higher Education,,,"4,211.00 ",,,,"4,094.00 "
Education,PH6245,Math Education,,,"4,211.00 ",,"7,750.00 ",20,"4,094.00 "
Education,ME6275,College Student Personnel,,,215.00 ,,"6,750.00 ",20,"4,094.00 "
Education,ME6278,Clinical Mental Health Counsel,,,215.00 ,,"6,500.00 ",20,"4,094.00 "
Education,PH6277,Ed Research and Evaluation,,,"2,409.00 ",,"7,750.00 ",20,"4,094.00 "
Education,PH6276,Higher Education,,,"4,211.00 ",,"7,750.00 ",20,"4,094.00 "
Education,ME6275,College Student Personnel,,,215.00 ,,"6,750.00 ",20,"4,094.00 "
Education,ME6275,College Student Personnel,,,215.00 ,,"6,125.00 ",20,"4,094.00 "
Education,ME6275,College Student Personnel,,,215.00 ,,"6,750.00 ",20,"4,094.00 "
Education,ME6275,College Student Personnel,,,215.00 ,,"6,125.00 ",20,"4,094.00 "
Education,ME6275,College Student Personnel,,,215.00 ,,"6,125.00 ",20,"4,094.00 "
Education,ME6275,College Student Personnel,,,215.00 ,,"6,440.00 ",20,"4,094.00 "
Education,ME6275,College Student Personnel,,,215.00 ,,"6,440.00 ",20,"4,094.00 "
Education,MS8141,Coaching Education,,,224.00 ,,"4,000.00 ",20,"4,094.00 "
Education,ME6275,College Student Personnel,,,215.00 ,,"6,440.00 ",20,"4,094.00 "
Education,ME6324,CMH/Clinical Rehab Counsel,,,215.00 ,,"6,125.00 ",20,"4,094.00 "
Education,MS8141,Coaching Education,,,215.00 ,,"6,500.00 ",20,"4,094.00 "
Education,ME6841,Reading Education,,,215.00 ,,"6,500.00 ",20,"4,094.00 "
Education,ME6274,School Counseling,,,215.00 ,,"7,500.00 ",20,"4,094.00 "
Education,MS8141,Coaching Education,,,637.00 ,,"3,900.00 ",20,"4,094.00 "
Education,ME6275,College Student Personnel,,,215.00 ,,"6,440.00 ",20,"4,094.00 "
Education,MS8135,Recreation Studies,,,215.00 ,,"6,750.00 ",20,"4,094.00 "
Education,ME6274,School Counseling,"5,000.00 ",,,,,,
Education,PH6276,Higher Education,,,"6,323.00 ",,"7,750.00 ",20,
Education,ME6274,School Counseling,"5,000.00 ",,,,,,
Education,ME6275,College Student Personnel,,,215.00 ,,"6,000.00 ",20,"4,094.00 "
Education,PH6225,Instructional Tech,,,"4,211.00 ",,"7,750.00 ",20,"4,094.00 "
Education,PH6269,Curriculum and Instruction,,,"4,211.00 ",,"7,750.00 ",20,"4,094.00 "
Education,ME6272,Education Administration,,,215.00 ,,"6,500.00 ",20,"4,094.00 "
Education,ME6278,Clinical Mental Health Counsel,,,215.00 ,,"6,750.00 ",20,"4,094.00 "
Education,PH6225,Instructional Tech,,,"4,211.00 ",,"7,750.00 ",20,"4,094.00 "
Education,PH6225,Instructional Tech,,,215.00 ,,"6,125.00 ",20,"4,094.00 "
Education,ME6220,Early Child Intervent Special,,,215.00 ,,"6,500.00 ",20,"4,094.00 "
Education,ME6841,Reading Education,,,215.00 ,,"6,500.00 ",20,"4,094.00 "
Education,ME6841,Reading Education,,,215.00 ,,"6,500.00 ",20,"4,094.00 "
Education,ME6841,Reading Education,,,215.00 ,,"6,500.00 ",20,"4,094.00 "
Education,ME6275,College Student Personnel,,,215.00 ,,"6,750.00 ",20,"4,094.00 "
Education,ME6269,Curriculum & Instruction,,,"6,096.00 ",,"6,500.00 ",20,
Education,PH6277,Ed Research and Evaluation,,,"4,211.00 ",,"7,750.00 ",20,"4,094.00 "
Education,ME6841,Reading Education,,,215.00 ,,"6,500.00 ",20,"4,094.00 "
Education,ME6272,Education Administration,,,215.00 ,,"6,500.00 ",20,"4,094.00 "
Education,ME6272,Education Administration,,,215.00 ,,"6,500.00 ",20,"4,094.00 "
Education,ME6871,Mid Child Lic Sci & SS,,,215.00 ,,975.00 ,5,"3,119.00 "
Education,ME6841,Reading Education,,,215.00 ,,"6,500.00 ",20,"4,094.00 "
Education,ME6236,Mild-Moderate Education Needs,,,215.00 ,,"6,500.00 ",20,"4,094.00 "
Education,ME6841,Reading Education,,,215.00 ,,"6,500.00 ",20,"4,094.00 "
Education,ME6275,College Student Personnel,,,215.00 ,,"6,440.00 ",20,"4,094.00 "
Education,ME6872,Mid Child Lic Math & Science,,,215.00 ,,975.00 ,5,"3,119.00 "
Education,ME6841,Reading Education,,,215.00 ,,"6,500.00 ",20,"4,094.00 "
Education,ME6236,Mild-Moderate Education Needs,"9,150.00 ",,,,,,
Education,ME6841,Reading Education,,,215.00 ,,"6,500.00 ",20,"4,094.00 "
Education,ME6272,Education Administration,,,215.00 ,,"6,500.00 ",20,"4,094.00 "
Education,ME6274,School Counseling,,,173.00 ,,,,
Education,ME6275,College Student Personnel,,,215.00 ,,"6,125.00 ",20,"4,094.00 "
Education,ME6841,Reading Education,,,215.00 ,,"6,500.00 ",20,"4,094.00 "
Education,ME6272,Education Administration,,,215.00 ,,"6,500.00 ",20,"4,094.00 "
Education,ME6272,Education Administration,,,215.00 ,,"6,500.00 ",20,"4,094.00 "
Education,ME6841,Reading Education,,,215.00 ,,"6,500.00 ",20,"4,094.00 "
Education,ME6841,Reading Education,,,215.00 ,,"6,500.00 ",20,"4,094.00 "
Education,ME6365,Art Education,,,215.00 ,,975.00 ,5,"3,119.00 "
Education,PH6277,Ed Research and Evaluation,,,215.00 ,,"7,750.00 ",20,"4,094.00 "
Education,ME6324,CMH/Clinical Rehab Counsel,,,215.00 ,,"6,750.00 ",20,"4,094.00 "
Education,ME6269,Curriculum & Instruction,,,"6,096.00 ",,"6,500.00 ",20,
Education,ME6841,Reading Education,,,215.00 ,,"6,500.00 ",20,"4,094.00 "
Education,MS8141,Coaching Education,,,224.00 ,,"6,500.00 ",20,"4,094.00 "
Education,PH6225,Instructional Tech,,,"4,211.00 ",,"7,750.00 ",20,"4,094.00 "
Education,PH6225,Instructional Tech,,,"4,211.00 ",,"7,750.00 ",20,"4,094.00 "
Education,PH6225,Instructional Tech,,,"4,211.00 ",,"7,750.00 ",20,"4,094.00 "
Education,PH6245,Math Education,,,"4,211.00 ",,"7,750.00 ",20,"4,094.00 "
Education,PH6277,Ed Research and Evaluation,,,"4,624.00 ",,,,"4,094.00 "
Education,PH6225,Instructional Tech,,,"4,211.00 ",,"7,750.00 ",20,"4,094.00 "
Education,PH6225,Instructional Tech,,,"4,211.00 ",,975.00 ,5,"3,119.00 "
Education,ED6272,Education Administration,,,"4,211.00 ",,"7,750.00 ",20,"4,094.00 "
Education,MS8135,Recreation Studies,,,224.00 ,,"6,500.00 ",20,"4,094.00 "
Education,ME6236,Mild-Moderate Education Needs,,,215.00 ,,"6,500.00 ",20,"4,094.00 "
Education,PH6276,Higher Education,,,"6,324.00 ",,"7,750.00 ",20,
Education,ME6506,Computer Educ and Technology,,,"6,604.00 ",,"6,500.00 ",20,
Education,PH6276,Higher Education,,,,,"6,125.00 ",20,
Education,PH6265,Counselor Education,,,"4,211.00 ",,"7,750.00 ",20,"4,094.00 "
Education,PH6276,Higher Education,,,,,"6,750.00 ",20,
Education,MS8141,Coaching Education,,,"4,211.00 ",,975.00 ,5,"3,119.00 "
Education,PH6245,Math Education,,,"4,211.00 ",,"7,750.00 ",20,"4,094.00 "
Education,PH6225,Instructional Tech,,,"4,211.00 ",,"6,000.00 ",20,"4,094.00 "
Education,PH6225,Instructional Tech,,,"4,211.00 ",,"7,750.00 ",20,"4,094.00 "
Education,ED6272,Education Administration,,,"4,211.00 ",,"7,750.00 ",20,"4,094.00 "
Education,MS8141,Coaching Education,,,"4,624.00 ",,"3,900.00 ",20,"4,094.00 "
Education,PH6265,Counselor Education,,,"4,211.00 ",,"7,750.00 ",20,"4,094.00 "
Education,ME6324,CMH/Clinical Rehab Counsel,,,"4,211.00 ",,"6,500.00 ",20,"4,094.00 "
Education,ME6275,College Student Personnel,,,215.00 ,,"6,500.00 ",20,"4,094.00 "
Education,ME6298,CMH/School Counseling,"10,000.00 ",,,,,,
Education,PH6265,Counselor Education,,,215.00 ,,"6,750.00 ",20,"4,094.00 "
Education,PH6265,Counselor Education,,,"4,211.00 ",,"7,750.00 ",20,"4,094.00 "
Education,PH6225,Instructional Tech,,,"4,211.00 ",,"7,750.00 ",20,"4,094.00 "
Education,ME6275,College Student Personnel,,,"4,211.00 ",,"6,000.00 ",20,"4,094.00 "
Education,PH6276,Higher Education,,,"4,211.00 ",,"7,750.00 ",20,"4,094.00 "
Education,ME6274,School Counseling,,,"4,211.00 ",,,,"4,094.00 "
Education,PH6265,Counselor Education,,,"4,211.00 ",,"7,750.00 ",20,"4,094.00 "
Education,PH6245,Math Education,,,"4,211.00 ",,"7,750.00 ",20,"4,094.00 "
Education,ED6272,Education Administration,,,"4,211.00 ",,975.00 ,5,"3,119.00 "
Education,PH6265,Counselor Education,,,"4,211.00 ",,"7,750.00 ",20,"4,094.00 "
Education,MS8141,Coaching Education,,,"4,211.00 ",,"6,500.00 ",20,"4,094.00 "
Education,ME6275,College Student Personnel,,,215.00 ,,"6,125.00 ",20,"4,094.00 "
Education,ME6275,College Student Personnel,,,215.00 ,,"6,440.00 ",20,"4,094.00 "
Education,ME6275,College Student Personnel,,,"4,211.00 ",,"6,125.00 ",20,"4,094.00 "
Education,ME6275,College Student Personnel,,,215.00 ,,"8,590.00 ",20,"4,094.00 "
Education,MS8141,Coaching Education,,,"4,211.00 ",,"6,500.00 ",20,"4,094.00 "
Education,ME6275,College Student Personnel,,,"4,211.00 ",,"6,440.00 ",20,"4,094.00 "
Education,ME6278,Clinical Mental Health Counsel,,,215.00 ,,"6,500.00 ",20,"4,094.00 "
Education,PH6265,Counselor Education,,,"4,211.00 ",,"7,750.00 ",20,"4,094.00 "
Education,MS8135,Recreation Studies,,,"4,211.00 ",,"6,500.00 ",20,"4,094.00 "
Education,ME6324,CMH/Clinical Rehab Counsel,,,215.00 ,,975.00 ,5,"3,119.00 "
Education,ME6275,College Student Personnel,,,"4,211.00 ",,"6,750.00 ",20,"4,094.00 "
Education,ME6275,College Student Personnel,,,"4,211.00 ",,"6,750.00 ",20,"4,094.00 "
Education,MS8135,Recreation Studies,,,"4,211.00 ",,"6,500.00 ",20,"4,094.00 "
Education,MS8135,Recreation Studies,,,"4,211.00 ",,"6,750.00 ",20,"4,094.00 "
Education,MS8135,Recreation Studies,,,"4,211.00 ",,"6,750.00 ",20,"4,094.00 "
Education,MS8135,Recreation Studies,,,"4,211.00 ",,"6,750.00 ",20,"4,094.00 "
Education,MS8135,Recreation Studies,,,215.00 ,,"6,500.00 ",20,"4,094.00 "
Education,ME6237,Moderate-Intensive Educ Needs,"9,150.00 ",,,,,,
Education,MS8141,Coaching Education,,,215.00 ,,"5,900.00 ",20,"4,094.00 "
Education,ME6275,College Student Personnel,,,"4,211.00 ",,"6,440.00 ",20,"4,094.00 "
Education,ME6272,Education Administration,,,"4,211.00 ",,975.00 ,5,"3,119.00 "
Education,ME6275,College Student Personnel,,,215.00 ,,"6,000.00 ",20,"4,094.00 "
Education,ME6275,College Student Personnel,,,215.00 ,,"6,440.00 ",20,"4,094.00 "
Education,MS8141,Coaching Education,,,215.00 ,,975.00 ,5,"3,119.00 "
Education,PH6265,Counselor Education,,,215.00 ,,"7,750.00 ",20,"4,094.00 "
Education,ME6275,College Student Personnel,,,215.00 ,,"6,000.00 ",20,"4,094.00 "
Education,PH6265,Counselor Education,,,215.00 ,,975.00 ,5,"3,119.00 "
Education,ME6275,College Student Personnel,,,"4,211.00 ",,"6,000.00 ",20,"4,094.00 "
Education,ME6275,College Student Personnel,,,"4,211.00 ",,"6,440.00 ",20,"4,094.00 "
Education,ME6275,College Student Personnel,,,"4,211.00 ",,"6,000.00 ",20,"4,094.00 "
Education,ME6272,Education Administration,,,"4,624.00 ",,,,"4,094.00 "
Education,ME6275,College Student Personnel,,,"4,211.00 ",,"6,440.00 ",20,"4,094.00 "
Education,ME6275,College Student Personnel,,,"4,211.00 ",,"6,440.00 ",20,"4,094.00 "
Education,ME6275,College Student Personnel,,,215.00 ,,"6,750.00 ",20,"4,094.00 "
Education,ME6275,College Student Personnel,,,"4,211.00 ",,"6,750.00 ",20,"4,094.00 "
Education,ME6275,College Student Personnel,,,"4,211.00 ",,"6,750.00 ",20,"4,094.00 "
Education,ME6275,College Student Personnel,,,"4,211.00 ",,"6,440.00 ",20,"4,094.00 "
Education,ME6275,College Student Personnel,,,"4,211.00 ",,"6,440.00 ",20,"4,094.00 "
Education,ME6275,College Student Personnel,,,"4,211.00 ",,"6,000.00 ",20,"4,094.00 "
Education,ME6275,College Student Personnel,,,"4,211.00 ",,"6,440.00 ",20,"4,094.00 "
Education,ME6324,CMH/Clinical Rehab Counsel,,,215.00 ,,975.00 ,5,"3,119.00 "
Education,ME6275,College Student Personnel,,,"4,211.00 ",,"6,750.00 ",20,"4,094.00 "
Education,ME6275,College Student Personnel,,,215.00 ,,"6,000.00 ",20,"4,094.00 "
Education,PH6265,Counselor Education,,,215.00 ,,"7,750.00 ",20,"4,094.00 "
Education,PH6225,Instructional Tech,,,"4,211.00 ",,"7,750.00 ",20,"4,094.00 "
Education,ME6278,Clinical Mental Health Counsel,,,215.00 ,,"6,500.00 ",20,"4,094.00 "
Education,PH6265,Counselor Education,,,"4,211.00 ",,"7,750.00 ",20,"4,094.00 "
